id_0;fid_unidad;cod_le;cod_ue_det;des_ue_det;cod_dep;nom_dep;cod_prov;nom_prov;cod_mun;nom_mun;cod_mod_ap;modalidad;cod_le_12;cod_ue;des_ue;area;cod_depn;cant_2020;crec_anual;cant_2024
3572;7615;80480104;80480150;THAKO PAMPA;1;Chuquisaca;1;Oropeza;1;Sucre;1;Regular;80480104;80480150;THAKO PAMPA;U;1;141;6;
3573;6349;71850002;71850008;EL CARMEN DE LA FRONTERA;7;Santa Cruz;14;German Busch;2;Puerto Quijarro;1;Regular;71850002;71850008;EL CARMEN DE LA FRONTERA;R;1;412;2;
3574;1533;51450023;51450023;COLLPA;5;Potosi;4;Chayanta;4;Ocuri;1;Regular;51450023;51450023;COLLPA;R;1;718;6;
3575;6535;71920069;71920071;LA ESTRELLA;7;Santa Cruz;7;Cordillera;2;Charagua;1;Regular;71920069;71920071;LA ESTRELLA;R;1;459;0;
3576;7207;80410045;80410046;FIDELIA SARAVIA DE MOLINA;1;Chuquisaca;8;Belisario Boeto;1;Villa Serrano;1;Regular;80410045;80410046;FIDELIA SARAVIA DE MOLINA;R;1;922;7;
3577;1540;51450030;51450030;THAPARU;5;Potosi;4;Chayanta;4;Ocuri;1;Regular;51450030;51450030;THAPARU;R;1;246;1;
3578;13523;81850028;81850032;BANANAL;7;Santa Cruz;14;German Busch;1;Puerto Suarez;1;Regular;81850028;81850032;BANANAL;R;1;697;7;
3579;7203;80410040;80410025;2 DE AGOSTO;1;Chuquisaca;8;Belisario Boeto;1;Villa Serrano;1;Regular;80410040;80410025;2 DE AGOSTO;R;1;454;2;
3580;7672;80480190;80480243;25 DE MAYO;1;Chuquisaca;1;Oropeza;1;Sucre;1;Regular;80480190;80480243;25 DE MAYO;R;1;925;2;
3581;13512;81850010;81850030;MCAL. SUCRE;7;Santa Cruz;14;German Busch;1;Puerto Suarez;1;Regular;81850010;81850030;MCAL. SUCRE;R;1;577;3;
3582;7185;80410016;80410017;JORGE ANIBARRO ZAPATA;1;Chuquisaca;8;Belisario Boeto;1;Villa Serrano;1;Regular;80410016;80410017;JORGE ANIBARRO ZAPATA;R;1;856;6;
3583;7688;80480208;80480262;9 DE MARZO;1;Chuquisaca;1;Oropeza;1;Sucre;1;Regular;80480208;80480262;9 DE MARZO;R;1;532;9;
3584;12564;81450040;81450041;ANTONIO VACA DIEZ;5;Potosi;4;Chayanta;1;Colquechaca;1;Regular;81450040;81450041;ANTONIO VACA DIEZ;R;1;551;7;
3585;1539;51450029;51450029;TOJOTA;5;Potosi;4;Chayanta;4;Ocuri;1;Regular;51450029;51450029;TOJOTA;R;1;95;2;
3586;12563;81450039;81450040;POTOSI DE YOCONA CENTRO;5;Potosi;4;Chayanta;1;Colquechaca;1;Regular;81450039;81450040;POTOSI DE YOCONA CENTRO;R;1;789;4;
3587;7568;80480048;80480090;ALEGRIA;1;Chuquisaca;1;Oropeza;1;Sucre;1;Regular;80480048;80480090;ALEGRIA;R;1;713;5;
3588;13514;81850013;81850020;ANGELICA RIVERO MENDOZA;7;Santa Cruz;14;German Busch;1;Puerto Suarez;1;Regular;81850013;81850020;ANGELICA RIVERO MENDOZA;R;1;202;2;
3589;7573;80480053;80480095;CHAUNACA;1;Chuquisaca;1;Oropeza;1;Sucre;1;Regular;80480053;80480095;CHAUNACA;R;1;305;3;
3590;7598;80480082;80480127;QHOCHA PATA;1;Chuquisaca;1;Oropeza;1;Sucre;1;Regular;80480082;80480127;QHOCHA PATA;R;1;809;3;
3591;12618;81450099;81450100;CARLOS MEDINACELLI DE YACONA BAJA;5;Potosi;4;Chayanta;1;Colquechaca;1;Regular;81450099;81450100;CARLOS MEDINACELLI DE YACONA BAJA;R;1;426;8;
3592;1537;51450027;51450027;QURUNI;5;Potosi;4;Chayanta;4;Ocuri;1;Regular;51450027;51450027;QURUNI;R;1;234;2;
3593;6524;71920056;71920051;SAN JUAN DE DIOS;7;Santa Cruz;7;Cordillera;2;Charagua;1;Regular;71920056;71920051;SAN JUAN DE DIOS;R;1;721;3;
3594;4016;70460014;70460015;SAN JOSE DE TOCA;1;Chuquisaca;3;Zuda?ez;2;Presto;1;Regular;70460014;70460015;SAN JOSE DE TOCA;R;1;552;1;
3595;7611;80480098;80480144;SAN JOSE;1;Chuquisaca;1;Oropeza;1;Sucre;1;Regular;80480098;80480144;SAN JOSE;R;1;948;6;
3596;5911;71450045;71450045;10 DE NOVIEMBRE DE MOLLE MOLLE;5;Potosi;4;Chayanta;2;Ravelo;1;Regular;71450045;71450045;10 DE NOVIEMBRE DE MOLLE MOLLE;R;1;686;2;
3597;4015;70460013;70460014;ROSAS PAMPA;1;Chuquisaca;3;Zuda?ez;2;Presto;1;Regular;70460013;70460014;ROSAS PAMPA;R;1;622;8;
3598;7587;80480071;80480115;LLINFI;1;Chuquisaca;1;Oropeza;1;Sucre;1;Regular;80480071;80480115;LLINFI;R;1;866;5;
3599;7480;80460019;80460020;WACA WASI;1;Chuquisaca;3;Zuda?ez;1;Zudanez;1;Regular;80460019;80460020;WACA WASI;R;1;961;4;
3600;7465;80460003;80460003;CAPILLA LLAVE;1;Chuquisaca;3;Zuda?ez;1;Zudanez;1;Regular;80460003;80460003;CAPILLA LLAVE;R;1;758;1;
3601;13515;81850017;81850029;JESUS VESPA DE ANTELO;7;Santa Cruz;14;German Busch;1;Puerto Suarez;1;Regular;81850017;81850029;JESUS VESPA DE ANTELO;U;1;291;6;
3602;1544;51450034;51450034;CARRETAS;5;Potosi;4;Chayanta;4;Ocuri;1;Regular;51450034;51450034;CARRETAS;R;1;923;1;
3603;13538;81850043;81850050;EVANGELICO BAUTISTA MODESTA DE ALBERTI;7;Santa Cruz;14;German Busch;1;Puerto Suarez;1;Regular;81850043;81850050;EVANGELICO BAUTISTA MODESTA DE ALBERTI;U;3;196;1;
3604;7590;80480074;80480119;MARACORI;1;Chuquisaca;1;Oropeza;1;Sucre;1;Regular;80480074;80480119;MARACORI;R;1;261;4;
3605;1872;60460003;60460003;SAN PEDRO;1;Chuquisaca;3;Zuda?ez;3;Villa Mojocoya;1;Regular;60460003;60460003;SAN PEDRO;R;1;300;4;
3606;12615;81450096;81450097;LITORAL DE CHALLAPAMPA;5;Potosi;4;Chayanta;1;Colquechaca;1;Regular;81450096;81450097;LITORAL DE CHALLAPAMPA;R;1;730;6;
3607;7320;80430059;80430033;GUSTAVO VALDIVIA;1;Chuquisaca;6;Yamparaez;1;Tarabuco;1;Regular;80430059;80430033;GUSTAVO VALDIVIA;R;1;139;2;
3608;12560;81450036;81450037;GUALBERTO VILLARROEL DE CHALLVIRI;5;Potosi;4;Chayanta;1;Colquechaca;1;Regular;81450036;81450037;GUALBERTO VILLARROEL DE CHALLVIRI;R;1;45;8;
3609;13511;81850009;81850031;ROMAN PARRAGA;7;Santa Cruz;14;German Busch;1;Puerto Suarez;1;Regular;81850009;81850031;ROMAN PARRAGA;R;1;401;7;
3610;12607;81450088;81450089;GUALBERTO VILLARROEL DE TITIRI;5;Potosi;4;Chayanta;1;Colquechaca;1;Regular;81450088;81450089;GUALBERTO VILLARROEL DE TITIRI;R;1;796;6;
3611;13524;81850029;81850016;GERMAN BUSCH DE YACUCES;7;Santa Cruz;14;German Busch;1;Puerto Suarez;1;Regular;81850029;81850016;GERMAN BUSCH DE YACUCES;R;1;985;1;
3612;11352;81220042;81220043;PAZUTA;5;Potosi;4;Chayanta;1;Colquechaca;1;Regular;81220042;81220043;PAZUTA;R;1;57;1;
3613;7585;80480069;80480112;LA BARRANCA;1;Chuquisaca;1;Oropeza;3;Poroma;1;Regular;80480069;80480112;LA BARRANCA;R;1;374;6;
3614;7191;80410025;80410026;SANTIAGO CARABALLO;1;Chuquisaca;8;Belisario Boeto;1;Villa Serrano;1;Regular;80410025;80410026;SANTIAGO CARABALLO;R;1;607;2;
3615;4017;70460015;"70460016;70460028";"TOMOROCO;ESTEBAN VASQUEZ ZARATE";1;Chuquisaca;3;Zuda?ez;2;Presto;1;Regular;70460015;70460016;TOMOROCO;R;1;270;5;
3616;12567;81450043;81450044;OSCAR ALFARO DE SALINAS BAJA;5;Potosi;4;Chayanta;1;Colquechaca;1;Regular;81450043;81450044;OSCAR ALFARO DE SALINAS BAJA;R;1;485;7;
3617;1885;60460017;60460020;SAGRADO CORAZON;1;Chuquisaca;3;Zuda?ez;3;Villa Mojocoya;1;Regular;60460017;60460020;SAGRADO CORAZON;R;1;615;9;
3618;7567;80480047;80480089;ALDANA;1;Chuquisaca;1;Oropeza;1;Sucre;1;Regular;80480047;80480089;ALDANA;R;1;964;4;
3619;7661;80480174;80480220;VIDA Y LUZ;1;Chuquisaca;1;Oropeza;1;Sucre;1;Regular;80480174;80480220;VIDA Y LUZ;U;3;924;1;
3620;13526;81850031;"81850034;81850037";"MIGUEL SUAREZ ARANA MAANA;MIGUEL SUAREZ ARANA TARDE";7;Santa Cruz;14;German Busch;1;Puerto Suarez;1;Regular;81850031;81850034;MIGUEL SUAREZ ARANA MAANA;U;1;540;10;
3621;7484;80460023;80460024;JATUN WASI;1;Chuquisaca;3;Zuda?ez;1;Zudanez;1;Regular;80460023;80460024;JATUN WASI;R;1;85;8;
3622;13536;81850041;81850036;GERMAN BUSCH;7;Santa Cruz;14;German Busch;1;Puerto Suarez;1;Regular;81850041;81850036;GERMAN BUSCH;U;1;565;3;
3623;11151;81150007;81150007;FELIX FERNANDEZ;4;Oruro;9;Sabaya;1;Sabaya;1;Regular;81150007;81150007;FELIX FERNANDEZ;R;1;135;3;
3624;5910;71450044;71450044;TOMAS FRIAS DE SOROJCHI;5;Potosi;4;Chayanta;2;Ravelo;1;Regular;71450044;71450044;TOMAS FRIAS DE SOROJCHI;R;1;553;6;
3625;13506;81850003;81850043;MADRE CLARA RICCI;7;Santa Cruz;14;German Busch;1;Puerto Suarez;1;Regular;81850003;81850043;MADRE CLARA RICCI;U;2;788;1;
3626;11100;81120010;81120010;ORINOCA;4;Oruro;12;Sur Carangas;1;Santiago de Andamarca;1;Regular;81120010;81120010;ORINOCA;R;1;97;4;
3627;13537;81850042;81850049;COOPERATIVA EDUCACIONAL PUERTO SUAREZ;7;Santa Cruz;14;German Busch;1;Puerto Suarez;1;Regular;81850042;81850049;COOPERATIVA EDUCACIONAL PUERTO SUAREZ;U;3;800;10;
3628;13505;81850002;"81850021;81850035;81850038";"FELIPE LEONOR RIBERA;TECNICA VOCACIONAL;MUTUN";7;Santa Cruz;14;German Busch;1;Puerto Suarez;1;Regular;81850002;81850021;FELIPE LEONOR RIBERA;U;1;588;3;
3629;11111;81120021;81120022;ITAHO ORINOCA;4;Oruro;12;Sur Carangas;1;Santiago de Andamarca;1;Regular;81120021;81120022;ITAHO ORINOCA;R;1;901;9;
3630;7574;80480054;80480096;CHAHUPI QHATALLA;1;Chuquisaca;1;Oropeza;1;Sucre;1;Regular;80480054;80480096;CHAHUPI QHATALLA;R;1;807;10;
3631;7617;80480106;80480152;TUMPIQA;1;Chuquisaca;1;Oropeza;1;Sucre;1;Regular;80480106;80480152;TUMPIQA;R;1;250;9;
3632;13517;81850019;"81850009;81850040";"LIBERTADOR SIMON BOLIVAR;JOSEFINA GOITIA";7;Santa Cruz;14;German Busch;1;Puerto Suarez;1;Regular;81850019;81850040;JOSEFINA GOITIA;U;1;634;4;
3633;13516;81850018;"81850022;81850039;81850044";"JOSE ELIODORO PAZ;FILOMENA VDA. DE PEINADO;PUERTO SUAREZ";7;Santa Cruz;14;German Busch;1;Puerto Suarez;1;Regular;81850018;81850022;JOSE ELIODORO PAZ;U;1;984;10;
3634;7200;80410034;80410035;GILBERTO FLORES POPPE;1;Chuquisaca;8;Belisario Boeto;1;Villa Serrano;1;Regular;80410034;80410035;GILBERTO FLORES POPPE;R;1;893;3;
3635;4030;70460032;70460031;SILLANI BAJA;1;Chuquisaca;3;Zuda?ez;2;Presto;1;Regular;70460032;70460031;SILLANI BAJA;R;1;562;10;
3636;13806;81910007;81910015;ARENALES;7;Santa Cruz;8;Valle Grande;1;Vallegrande;1;Regular;81910007;81910015;ARENALES;R;1;364;7;
3637;11155;81150011;81150011;SEBASTIAN PAGADOR DE PACARIZA;4;Oruro;9;Sabaya;1;Sabaya;1;Regular;81150011;81150011;SEBASTIAN PAGADOR DE PACARIZA;R;1;271;4;
3638;7170;80410001;80410001;VIRGEN DE GUADALUPE;1;Chuquisaca;8;Belisario Boeto;1;Villa Serrano;1;Regular;80410001;80410001;VIRGEN DE GUADALUPE;R;1;14;4;
3639;5913;71450047;71450047;EDUARDO ABAROA DE ISLUCO;5;Potosi;4;Chayanta;2;Ravelo;1;Regular;71450047;71450047;EDUARDO ABAROA DE ISLUCO;R;1;712;5;
3640;7187;80410020;80410021;SAGRADO CORAZON;1;Chuquisaca;8;Belisario Boeto;1;Villa Serrano;1;Regular;80410020;80410021;SAGRADO CORAZON;R;1;501;2;
3641;7595;80480079;80480124;PUNILLA;1;Chuquisaca;1;Oropeza;1;Sucre;1;Regular;80480079;80480124;PUNILLA;R;1;583;5;
3642;4006;70460003;70460003;EL PERAL;1;Chuquisaca;3;Zuda?ez;2;Presto;1;Regular;70460003;70460003;EL PERAL;R;1;944;8;
3643;1512;51450002;51450002;10 DE NOVIEMBRE;5;Potosi;4;Chayanta;4;Ocuri;1;Regular;51450002;51450002;10 DE NOVIEMBRE;R;1;359;1;
3644;12637;81450120;81450122;MARISCAL ANDRES DE SANTA CRUZ;5;Potosi;4;Chayanta;1;Colquechaca;1;Regular;81450120;81450122;MARISCAL ANDRES DE SANTA CRUZ;R;1;219;10;
3645;12562;81450038;81450039;ELIZARDO PEREZ;5;Potosi;4;Chayanta;1;Colquechaca;1;Regular;81450038;81450039;ELIZARDO PEREZ;R;1;479;3;
3646;7287;80430024;80430005;YERBA BUENA;1;Chuquisaca;6;Yamparaez;1;Tarabuco;1;Regular;80430024;80430005;YERBA BUENA;R;1;134;3;
3647;1531;51450021;51450021;YURIMATA;5;Potosi;4;Chayanta;4;Ocuri;1;Regular;51450021;51450021;YURIMATA;R;1;767;5;
3648;7324;80430063;80430065;TAMBO ATAJO;1;Chuquisaca;6;Yamparaez;1;Tarabuco;1;Regular;80430063;80430065;TAMBO ATAJO;R;1;473;1;
3649;7623;80480114;80480176;LA PALMA;1;Chuquisaca;1;Oropeza;1;Sucre;1;Regular;80480114;80480176;LA PALMA;R;2;80;3;
3650;1532;51450022;51450022;MARCOMA;5;Potosi;4;Chayanta;4;Ocuri;1;Regular;51450022;51450022;MARCOMA;R;1;570;8;
3651;12569;81450045;81450046;GERMAN BUSCH;5;Potosi;4;Chayanta;1;Colquechaca;1;Regular;81450045;81450046;GERMAN BUSCH;R;1;610;7;
3652;7182;80410013;80410013;MAMERTO NAVA DURAN;1;Chuquisaca;8;Belisario Boeto;1;Villa Serrano;1;Regular;80410013;80410013;MAMERTO NAVA DURAN;R;1;832;1;
3653;7579;80480059;80480101;FALAFAYA;1;Chuquisaca;1;Oropeza;1;Sucre;1;Regular;80480059;80480101;FALAFAYA;R;1;274;3;
3654;5912;71450046;71450046;JAIME MENDOZA;5;Potosi;4;Chayanta;2;Ravelo;1;Regular;71450046;71450046;JAIME MENDOZA;R;1;865;7;
3655;1888;60460020;60460022;GUADALUPE;1;Chuquisaca;3;Zuda?ez;3;Villa Mojocoya;1;Regular;60460020;60460022;GUADALUPE;R;1;156;1;
3656;7614;80480103;80480149;TEJA WASI;1;Chuquisaca;1;Oropeza;1;Sucre;1;Regular;80480103;80480149;TEJA WASI;R;2;391;1;
3657;12559;81450034;81450035;MARCELO QUIRVES;5;Potosi;4;Chayanta;1;Colquechaca;1;Regular;81450034;81450035;MARCELO QUIRVES;R;1;952;5;
3658;12549;81450023;81450024;TOMAS KATARI DE LAGUNA;5;Potosi;4;Chayanta;1;Colquechaca;1;Regular;81450023;81450024;TOMAS KATARI DE LAGUNA;R;1;744;10;
3659;1543;51450033;51450033;ALCANI;5;Potosi;4;Chayanta;4;Ocuri;1;Regular;51450033;51450033;ALCANI;R;1;944;10;
3660;11023;81090001;81090001;ELIODORO VILLAZON;4;Oruro;15;Mejillones;3;Carangas;1;Regular;81090001;81090001;ELIODORO VILLAZON;R;1;816;1;
3661;13834;81910036;81910078;LA CEJA;7;Santa Cruz;8;Valle Grande;1;Vallegrande;1;Regular;81910036;81910078;LA CEJA;R;1;909;7;
3662;12565;81450041;81450042;PEDRO DOMINGO MURILLO DE PUITIRA;5;Potosi;4;Chayanta;1;Colquechaca;1;Regular;81450041;81450042;PEDRO DOMINGO MURILLO DE PUITIRA;R;1;912;5;
3663;12570;81450046;81450047;MANCO KAPAC DE MUTUMARCA;5;Potosi;4;Chayanta;1;Colquechaca;1;Regular;81450046;81450047;MANCO KAPAC DE MUTUMARCA;R;1;186;2;
3664;12623;81450106;81450107;JOSE ANTONIO ZAMPA;5;Potosi;4;Chayanta;1;Colquechaca;1;Regular;81450106;81450107;JOSE ANTONIO ZAMPA;R;1;683;6;
3665;1940;60480052;60480053;ZANABRIA;1;Chuquisaca;1;Oropeza;3;Poroma;1;Regular;60480052;60480053;ZANABRIA;R;2;739;8;
3666;7612;80480099;80480145;SOTANI;1;Chuquisaca;1;Oropeza;1;Sucre;1;Regular;80480099;80480145;SOTANI;R;2;3;8;
3667;1536;51450026;51450026;ANCOCALA;5;Potosi;4;Chayanta;4;Ocuri;1;Regular;51450026;51450026;ANCOCALA;R;1;157;3;
3668;12551;81450025;81450026;ANTONIO JOSE DE SUCRE DE CHOQUECAYARA ALTA;5;Potosi;4;Chayanta;1;Colquechaca;1;Regular;81450025;81450026;ANTONIO JOSE DE SUCRE DE CHOQUECAYARA ALTA;R;1;784;9;
3669;7318;80430057;80430024;LAMPACILLOS;1;Chuquisaca;6;Yamparaez;1;Tarabuco;1;Regular;80430057;80430024;LAMPACILLOS;R;1;5;9;
3670;6533;71920067;71920069;16 DE JULIO;7;Santa Cruz;7;Cordillera;2;Charagua;1;Regular;71920067;71920069;16 DE JULIO;R;1;887;6;
3671;4020;70460021;70460011;RICARDO MUJIA DE PRESTO;1;Chuquisaca;3;Zuda?ez;2;Presto;1;Regular;70460021;70460011;RICARDO MUJIA DE PRESTO;R;1;616;1;
3672;11101;81120011;81120011;PALLINI;4;Oruro;12;Sur Carangas;1;Santiago de Andamarca;1;Regular;81120011;81120011;PALLINI;R;1;747;9;
3673;4027;70460029;"70460025;70460029";"14 DE ENERO;PRESTO";1;Chuquisaca;3;Zuda?ez;2;Presto;1;Regular;70460029;70460025;14 DE ENERO;R;1;975;2;
3674;7593;80480077;80480122;EL PAREDON;1;Chuquisaca;1;Oropeza;1;Sucre;1;Regular;80480077;80480122;EL PAREDON;R;2;780;2;
3675;970;41910020;41910020;EL ESTANQUE;7;Santa Cruz;8;Valle Grande;5;Pucara;1;Regular;41910020;41910020;EL ESTANQUE;R;1;656;8;
3676;5915;71450049;71450049;TOMOYO;5;Potosi;4;Chayanta;2;Ravelo;1;Regular;71450049;71450049;TOMOYO;R;1;396;1;
3677;967;41910017;41910018;EL TIPAL;7;Santa Cruz;8;Valle Grande;5;Pucara;1;Regular;41910017;41910018;EL TIPAL;R;1;199;2;
3678;1534;51450024;51450024;HUAQUINISU;5;Potosi;4;Chayanta;4;Ocuri;1;Regular;51450024;51450024;HUAQUINISU;R;1;820;1;
3679;12558;81450033;81450034;ISMAEL MONTES DE SAKA SAKA;5;Potosi;4;Chayanta;1;Colquechaca;1;Regular;81450033;81450034;ISMAEL MONTES DE SAKA SAKA;R;1;216;3;
3680;4009;70460006;70460006;MACHACA;1;Chuquisaca;3;Zuda?ez;2;Presto;1;Regular;70460006;70460006;MACHACA;R;1;485;5;
3681;4014;70460012;70460013;QHOCHI;1;Chuquisaca;3;Zuda?ez;2;Presto;1;Regular;70460012;70460013;QHOCHI;R;1;274;1;
3682;1535;51450025;51450025;PERCKA;5;Potosi;4;Chayanta;4;Ocuri;1;Regular;51450025;51450025;PERCKA;R;1;175;4;
3683;11355;81220045;81220046;TTE. CNL. GERMAN BUSCH;4;Oruro;14;Sebastian Pagador;1;Santiago de Huari;1;Regular;81220045;81220046;TTE. CNL. GERMAN BUSCH;R;1;87;10;
3684;12532;81450006;81450007;JULIAN APAZA DE CANTA CANTA;5;Potosi;4;Chayanta;1;Colquechaca;1;Regular;81450006;81450007;JULIAN APAZA DE CANTA CANTA;R;1;324;7;
3685;5919;71450053;71450053;LLAJTA PATA;5;Potosi;4;Chayanta;2;Ravelo;1;Regular;71450053;71450053;LLAJTA PATA;R;1;275;4;
3686;7608;80480094;80480140;1RO. DE MAYO;1;Chuquisaca;1;Oropeza;1;Sucre;1;Regular;80480094;80480140;1RO. DE MAYO;R;1;363;1;
3687;7591;80480075;80480120;ORURILLO;1;Chuquisaca;1;Oropeza;1;Sucre;1;Regular;80480075;80480120;ORURILLO;R;1;858;5;
3688;11388;81220080;81220083;JOSE BALLIVIAN;4;Oruro;2;Abaroa;1;Challapata;1;Regular;81220080;81220083;JOSE BALLIVIAN;R;1;426;7;
3689;13862;81910064;81910013;TOCOS;7;Santa Cruz;8;Valle Grande;1;Vallegrande;1;Regular;81910064;81910013;TOCOS;R;1;922;4;
3690;1874;60460005;60460005;JORGE ANIBARRO ZAPATA;1;Chuquisaca;3;Zuda?ez;3;Villa Mojocoya;1;Regular;60460005;60460005;JORGE ANIBARRO ZAPATA;R;1;855;5;
3691;7588;80480072;80480117;MAMAHUASI;1;Chuquisaca;1;Oropeza;1;Sucre;1;Regular;80480072;80480117;MAMAHUASI;R;1;692;7;
3692;12548;81450022;81450023;JULIAN APAZA DE PUYO;5;Potosi;4;Chayanta;1;Colquechaca;1;Regular;81450022;81450023;JULIAN APAZA DE PUYO;R;1;164;8;
3693;11247;81190003;81190003;PEDRO DOMINGO MURILLO;4;Oruro;5;Litoral;5;Esmeralda;1;Regular;81190003;81190003;PEDRO DOMINGO MURILLO;R;1;719;2;
3694;13531;81850036;81850046;SAN ANTONIO DE PALMITO;7;Santa Cruz;14;German Busch;3;Carmen Rivero Torrez;1;Regular;81850036;81850046;SAN ANTONIO DE PALMITO;R;1;516;4;
3695;13859;81910061;81910076;SANTA ELENA;7;Santa Cruz;8;Valle Grande;1;Vallegrande;1;Regular;81910061;81910076;SANTA ELENA;R;1;177;5;
3696;951;41910001;41910007;EL CERRO;7;Santa Cruz;8;Valle Grande;5;Pucara;1;Regular;41910001;41910007;EL CERRO;R;1;693;9;
3697;954;41910004;41910006;EL PUGIO;7;Santa Cruz;8;Valle Grande;5;Pucara;1;Regular;41910004;41910006;EL PUGIO;R;1;285;3;
3698;12561;81450037;81450038;ANTONIO JOSE DE SUCRE DE LECONI;5;Potosi;4;Chayanta;1;Colquechaca;1;Regular;81450037;81450038;ANTONIO JOSE DE SUCRE DE LECONI;R;1;84;7;
3699;5902;71450036;71450036;TOTORA;5;Potosi;4;Chayanta;2;Ravelo;1;Regular;71450036;71450036;TOTORA;R;1;785;7;
3700;12556;81450031;81450032;AVELINO SIANI DE MILLURI;5;Potosi;4;Chayanta;1;Colquechaca;1;Regular;81450031;81450032;AVELINO SIANI DE MILLURI;R;1;646;9;
3701;11375;81220066;81220068;NACIONAL BOLIVIA;4;Oruro;2;Abaroa;1;Challapata;1;Regular;81220066;81220068;NACIONAL BOLIVIA;R;1;278;1;
3702;12611;81450092;81450093;2 DE AGOSTO DE KAYANKERA;5;Potosi;4;Chayanta;1;Colquechaca;1;Regular;81450092;81450093;2 DE AGOSTO DE KAYANKERA;R;1;43;7;
3703;13856;81910058;81910077;RANCHO NOVILLERO;7;Santa Cruz;8;Valle Grande;1;Vallegrande;1;Regular;81910058;81910077;RANCHO NOVILLERO;R;1;33;1;
3704;12550;81450024;81450025;SIMON BOLIVAR DE CHOQUECAYARA BAJA;5;Potosi;4;Chayanta;1;Colquechaca;1;Regular;81450024;81450025;SIMON BOLIVAR DE CHOQUECAYARA BAJA;R;1;978;2;
3705;3444;61920035;61920034;PUERTO CAMACHO;7;Santa Cruz;7;Cordillera;3;Cabezas;1;Regular;61920035;61920034;PUERTO CAMACHO;U;1;314;5;
3706;11386;81220078;81220067;ANTOFAGASTA;4;Oruro;2;Abaroa;1;Challapata;1;Regular;81220078;81220067;ANTOFAGASTA;U;1;246;6;
3707;5918;71450052;71450052;JIROJA;5;Potosi;4;Chayanta;2;Ravelo;1;Regular;71450052;71450052;JIROJA;R;1;991;10;
3708;7327;80430067;80430066;YURAC PUJYU;1;Chuquisaca;6;Yamparaez;1;Tarabuco;1;Regular;80430067;80430066;YURAC PUJYU;R;1;515;9;
3709;11372;81220063;81220064;VITO;4;Oruro;2;Abaroa;1;Challapata;1;Regular;81220063;81220064;VITO;R;1;496;9;
3710;11374;81220065;81220066;NACIONAL ANTOFAGASTA;4;Oruro;2;Abaroa;1;Challapata;1;Regular;81220065;81220066;NACIONAL ANTOFAGASTA;U;1;599;9;
3711;1541;51450031;51450031;ILABE BAJA;5;Potosi;4;Chayanta;4;Ocuri;1;Regular;51450031;51450031;ILABE BAJA;R;1;332;0;
3712;1937;60480048;60480050;SIJCHA ALTA;1;Chuquisaca;1;Oropeza;3;Poroma;1;Regular;60480048;60480050;SIJCHA ALTA;R;2;805;3;
3713;7209;80410047;80410048;PETRONA MERCADO PEREZ;1;Chuquisaca;8;Belisario Boeto;1;Villa Serrano;1;Regular;80410047;80410048;PETRONA MERCADO PEREZ;R;1;38;9;
3714;11382;81220074;81220077;13 DE SEPTIEMBRE;4;Oruro;2;Abaroa;1;Challapata;2;Alternativa;81220074;81220077;13 DE SEPTIEMBRE;U;1;648;9;
3715;11391;81220084;81220086;FUERZAS ARMADAS ORURO;4;Oruro;2;Abaroa;1;Challapata;2;Alternativa;81220084;81220086;FUERZAS ARMADAS ORURO;U;1;545;9;
3716;11112;81120022;81120021;ANTOFAGASTA DE ROSAPATA;4;Oruro;12;Sur Carangas;1;Santiago de Andamarca;1;Regular;81120022;81120021;ANTOFAGASTA DE ROSAPATA;R;1;163;10;
3717;1884;60460016;60460019;SAN AGUSTIN;1;Chuquisaca;4;Tomina;2;Tomina;1;Regular;60460016;60460019;SAN AGUSTIN;R;1;641;4;
3718;11383;81220075;81220078;FRANCISCO SEGUNDO MURILLO;4;Oruro;2;Abaroa;1;Challapata;1;Regular;81220075;81220078;FRANCISCO SEGUNDO MURILLO;U;1;319;8;
3719;11377;81220068;81220070;REPUBLICA ARGENTINA;4;Oruro;2;Abaroa;1;Challapata;1;Regular;81220068;81220070;REPUBLICA ARGENTINA;U;1;547;4;
3720;11376;81220067;81220069;EDUARDO ABAROA;4;Oruro;2;Abaroa;1;Challapata;1;Regular;81220067;81220069;EDUARDO ABAROA;U;1;978;9;
3721;1938;60480049;60480051;SIJCHA BAJA;1;Chuquisaca;1;Oropeza;3;Poroma;1;Regular;60480049;60480051;SIJCHA BAJA;R;2;784;0;
3722;11093;81120003;81120003;CALAVILLCA;4;Oruro;12;Sur Carangas;1;Santiago de Andamarca;1;Regular;81120003;81120003;CALAVILLCA;R;1;327;8;
3723;11379;81220071;81220075;SAN JUAN DE DIOS;4;Oruro;2;Abaroa;1;Challapata;1;Regular;81220071;81220075;SAN JUAN DE DIOS;U;1;308;4;
3724;11385;81220077;81220080;SANTA ROSA;4;Oruro;2;Abaroa;1;Challapata;1;Regular;81220077;81220080;SANTA ROSA;U;1;2;2;
3725;11380;81220072;81220073;MONSEOR RICARDO BENI MORO;4;Oruro;2;Abaroa;1;Challapata;1;Regular;81220072;81220073;MONSEOR RICARDO BENI MORO;U;1;747;8;
3726;5900;71450034;71450034;SAFIRI;5;Potosi;4;Chayanta;2;Ravelo;1;Regular;71450034;71450034;SAFIRI;R;1;636;4;
